payment_id,subscription_id,customer_id,payment_date,amount_inr,payment_method,payment_status,gateway
PAY0013458,SUB001629,CUST01629,2022-07-04,499.0,Credit Card,Success,Paytm
PAY0013459,SUB001629,CUST01629,2022-08-03,499.0,Debit Card,Success,Paytm
PAY0013460,SUB001629,CUST01629,2022-09-02,499.0,Net Banking,Success,Razorpay
PAY0013461,SUB001629,CUST01629,2022-10-02,499.0,UPI,Success,Paytm
PAY0013462,SUB001630,CUST01630,2023-05-29,807.3000000000001,Net Banking,Success,Paytm
PAY0013463,SUB001630,CUST01630,2023-08-27,807.3000000000001,Wallet,Success,PayU
PAY0013464,SUB001630,CUST01630,2023-11-25,807.3000000000001,UPI,Success,Paytm
PAY0013465,SUB001630,CUST01630,2024-02-23,807.3000000000001,Wallet,Success,Cashfree
PAY0013466,SUB001630,CUST01630,2024-05-23,807.3000000000001,Wallet,Success,Razorpay
PAY0013467,SUB001630,CUST01630,2024-08-21,807.3000000000001,Net Banking,Success,Paytm
PAY0013468,SUB001631,CUST01631,2023-11-26,149.0,Wallet,Success,Paytm
PAY0013469,SUB001631,CUST01631,2023-12-26,149.0,Debit Card,Success,Razorpay
PAY0013470,SUB001631,CUST01631,2024-01-25,149.0,UPI,Success,Cashfree
PAY0013471,SUB001631,CUST01631,2024-02-24,149.0,Wallet,Failed,PayU
PAY0013472,SUB001632,CUST01632,2023-01-12,807.3000000000001,Credit Card,Success,Cashfree
PAY0013473,SUB001632,CUST01632,2023-04-12,807.3000000000001,Debit Card,Success,PayU
PAY0013474,SUB001632,CUST01632,2023-07-11,807.3000000000001,Net Banking,Success,Paytm
PAY0013475,SUB001632,CUST01632,2023-10-09,807.3000000000001,Debit Card,Success,Cashfree
PAY0013476,SUB001632,CUST01632,2024-01-07,807.3000000000001,Debit Card,Success,Cashfree
PAY0013477,SUB001632,CUST01632,2024-04-06,807.3000000000001,UPI,Failed,Cashfree
PAY0013478,SUB001632,CUST01632,2024-07-05,807.3000000000001,Net Banking,Success,PayU
PAY0013479,SUB001633,CUST01633,2022-03-24,2990.0,Wallet,Success,Paytm
PAY0013480,SUB001633,CUST01633,2023-03-24,2990.0,UPI,Success,Paytm
PAY0013481,SUB001633,CUST01633,2024-03-23,2990.0,Credit Card,Success,Razorpay
PAY0013482,SUB001634,CUST01634,2022-04-22,807.3000000000001,UPI,Success,Cashfree
PAY0013483,SUB001634,CUST01634,2022-07-21,807.3000000000001,Net Banking,Success,Paytm
PAY0013484,SUB001634,CUST01634,2022-10-19,807.3000000000001,Wallet,Success,Paytm
PAY0013485,SUB001634,CUST01634,2023-01-17,807.3000000000001,Credit Card,Success,Razorpay
PAY0013486,SUB001634,CUST01634,2023-04-17,807.3000000000001,Net Banking,Success,Paytm
PAY0013487,SUB001634,CUST01634,2023-07-16,807.3000000000001,Net Banking,Success,Cashfree
PAY0013488,SUB001634,CUST01634,2023-10-14,807.3000000000001,Net Banking,Success,Paytm
PAY0013489,SUB001634,CUST01634,2024-01-12,807.3000000000001,Debit Card,Success,Paytm
PAY0013490,SUB001634,CUST01634,2024-04-11,807.3000000000001,UPI,Success,PayU
PAY0013491,SUB001634,CUST01634,2024-07-10,807.3000000000001,Credit Card,Success,PayU
PAY0013492,SUB001634,CUST01634,2024-10-08,807.3000000000001,Credit Card,Success,PayU
PAY0013493,SUB001635,CUST01635,2023-05-24,299.0,Credit Card,Success,PayU
PAY0013494,SUB001635,CUST01635,2023-06-23,299.0,Net Banking,Success,Razorpay
PAY0013495,SUB001635,CUST01635,2023-07-23,299.0,Net Banking,Success,Paytm
PAY0013496,SUB001635,CUST01635,2023-08-22,299.0,Debit Card,Success,Cashfree
PAY0013497,SUB001635,CUST01635,2023-09-21,299.0,Net Banking,Success,Razorpay
PAY0013498,SUB001635,CUST01635,2023-10-21,299.0,Net Banking,Success,Razorpay
PAY0013499,SUB001635,CUST01635,2023-11-20,299.0,Wallet,Success,Cashfree
PAY0013500,SUB001635,CUST01635,2023-12-20,299.0,Wallet,Success,Razorpay
PAY0013501,SUB001635,CUST01635,2024-01-19,299.0,Net Banking,Success,Razorpay
PAY0013502,SUB001635,CUST01635,2024-02-18,299.0,Credit Card,Success,Paytm
PAY0013503,SUB001635,CUST01635,2024-03-19,299.0,UPI,Success,Paytm
PAY0013504,SUB001635,CUST01635,2024-04-18,299.0,UPI,Success,Cashfree
PAY0013505,SUB001635,CUST01635,2024-05-18,299.0,Net Banking,Success,PayU
PAY0013506,SUB001635,CUST01635,2024-06-17,299.0,Wallet,Success,Razorpay
PAY0013507,SUB001635,CUST01635,2024-07-17,299.0,Wallet,Success,PayU
PAY0013508,SUB001635,CUST01635,2024-08-16,299.0,Debit Card,Success,PayU
PAY0013509,SUB001635,CUST01635,2024-09-15,299.0,Credit Card,Success,Paytm
PAY0013510,SUB001635,CUST01635,2024-10-15,299.0,Debit Card,Success,Razorpay
PAY0013511,SUB001635,CUST01635,2024-11-14,299.0,Net Banking,Failed,PayU
PAY0013512,SUB001635,CUST01635,2024-12-14,299.0,UPI,Success,Cashfree
PAY0013513,SUB001636,CUST01636,2022-10-28,1490.0,Debit Card,Success,Cashfree
PAY0013514,SUB001636,CUST01636,2023-10-28,1490.0,Credit Card,Success,PayU
PAY0013515,SUB001636,CUST01636,2024-10-27,1490.0,UPI,Success,Cashfree
PAY0013516,SUB001637,CUST01637,2022-12-22,402.3,Wallet,Success,PayU
PAY0013517,SUB001637,CUST01637,2023-03-22,402.3,Net Banking,Success,Paytm
PAY0013518,SUB001637,CUST01637,2023-06-20,402.3,Credit Card,Success,PayU
PAY0013519,SUB001637,CUST01637,2023-09-18,402.3,Wallet,Success,PayU
PAY0013520,SUB001637,CUST01637,2023-12-17,402.3,Credit Card,Success,Razorpay
PAY0013521,SUB001637,CUST01637,2024-03-16,402.3,Net Banking,Success,Razorpay
PAY0013522,SUB001637,CUST01637,2024-06-14,402.3,UPI,Success,Cashfree
PAY0013523,SUB001637,CUST01637,2024-09-12,402.3,Credit Card,Success,Paytm
PAY0013524,SUB001637,CUST01637,2024-12-11,402.3,Net Banking,Failed,Paytm
PAY0013525,SUB001638,CUST01638,2022-10-26,299.0,Credit Card,Success,Razorpay
PAY0013526,SUB001638,CUST01638,2022-11-25,299.0,Wallet,Success,PayU
PAY0013527,SUB001638,CUST01638,2022-12-25,299.0,Debit Card,Success,Cashfree
PAY0013528,SUB001638,CUST01638,2023-01-24,299.0,UPI,Success,PayU
PAY0013529,SUB001638,CUST01638,2023-02-23,299.0,Debit Card,Success,Cashfree
PAY0013530,SUB001638,CUST01638,2023-03-25,299.0,Credit Card,Success,PayU
PAY0013531,SUB001638,CUST01638,2023-04-24,299.0,Credit Card,Success,PayU
PAY0013532,SUB001638,CUST01638,2023-05-24,299.0,Wallet,Success,PayU
PAY0013533,SUB001638,CUST01638,2023-06-23,299.0,Net Banking,Success,Cashfree
PAY0013534,SUB001638,CUST01638,2023-07-23,299.0,Debit Card,Success,Cashfree
PAY0013535,SUB001638,CUST01638,2023-08-22,299.0,Credit Card,Success,Paytm
PAY0013536,SUB001638,CUST01638,2023-09-21,299.0,Net Banking,Success,Razorpay
PAY0013537,SUB001638,CUST01638,2023-10-21,299.0,UPI,Success,Cashfree
PAY0013538,SUB001638,CUST01638,2023-11-20,299.0,UPI,Success,Razorpay
PAY0013539,SUB001638,CUST01638,2023-12-20,299.0,Credit Card,Success,Razorpay
PAY0013540,SUB001638,CUST01638,2024-01-19,299.0,Wallet,Success,Paytm
PAY0013541,SUB001638,CUST01638,2024-02-18,299.0,Debit Card,Success,PayU
PAY0013542,SUB001638,CUST01638,2024-03-19,299.0,Debit Card,Success,Razorpay
PAY0013543,SUB001638,CUST01638,2024-04-18,299.0,Net Banking,Success,Paytm
PAY0013544,SUB001638,CUST01638,2024-05-18,299.0,Wallet,Success,PayU
PAY0013545,SUB001638,CUST01638,2024-06-17,299.0,Debit Card,Success,Razorpay
PAY0013546,SUB001638,CUST01638,2024-07-17,299.0,Credit Card,Failed,Razorpay
PAY0013547,SUB001638,CUST01638,2024-08-16,299.0,Net Banking,Success,PayU
PAY0013548,SUB001638,CUST01638,2024-09-15,299.0,Debit Card,Success,Cashfree
PAY0013549,SUB001638,CUST01638,2024-10-15,299.0,Net Banking,Success,PayU
PAY0013550,SUB001638,CUST01638,2024-11-14,299.0,Credit Card,Success,Paytm
PAY0013551,SUB001638,CUST01638,2024-12-14,299.0,Credit Card,Success,PayU
PAY0013552,SUB001639,CUST01639,2024-05-04,402.3,UPI,Success,Paytm
PAY0013553,SUB001639,CUST01639,2024-08-02,402.3,Debit Card,Success,Cashfree
PAY0013554,SUB001639,CUST01639,2024-10-31,402.3,UPI,Success,Paytm
PAY0013555,SUB001640,CUST01640,2022-12-18,1490.0,Net Banking,Success,Paytm
PAY0013556,SUB001640,CUST01640,2023-12-18,1490.0,Net Banking,Success,Cashfree
PAY0013557,SUB001640,CUST01640,2024-12-17,1490.0,Debit Card,Failed,PayU
PAY0013558,SUB001641,CUST01641,2023-11-13,1490.0,Debit Card,Success,Razorpay
PAY0013559,SUB001641,CUST01641,2024-11-12,1490.0,Credit Card,Failed,Paytm
PAY0013560,SUB001642,CUST01642,2022-11-08,299.0,Credit Card,Success,Razorpay
PAY0013561,SUB001642,CUST01642,2022-12-08,299.0,Debit Card,Failed,Cashfree
PAY0013562,SUB001642,CUST01642,2023-01-07,299.0,Debit Card,Success,PayU
PAY0013563,SUB001642,CUST01642,2023-02-06,299.0,Credit Card,Success,Razorpay
PAY0013564,SUB001642,CUST01642,2023-03-08,299.0,Debit Card,Success,Paytm
PAY0013565,SUB001642,CUST01642,2023-04-07,299.0,Credit Card,Success,Paytm
PAY0013566,SUB001642,CUST01642,2023-05-07,299.0,Net Banking,Success,PayU
PAY0013567,SUB001642,CUST01642,2023-06-06,299.0,Net Banking,Success,PayU
PAY0013568,SUB001642,CUST01642,2023-07-06,299.0,Wallet,Success,Paytm
PAY0013569,SUB001642,CUST01642,2023-08-05,299.0,Credit Card,Success,Cashfree
PAY0013570,SUB001642,CUST01642,2023-09-04,299.0,Net Banking,Success,Cashfree
PAY0013571,SUB001642,CUST01642,2023-10-04,299.0,Wallet,Success,Cashfree
PAY0013572,SUB001642,CUST01642,2023-11-03,299.0,Net Banking,Success,Cashfree
PAY0013573,SUB001642,CUST01642,2023-12-03,299.0,Net Banking,Success,PayU
PAY0013574,SUB001642,CUST01642,2024-01-02,299.0,Net Banking,Success,PayU
PAY0013575,SUB001642,CUST01642,2024-02-01,299.0,Credit Card,Success,Paytm
PAY0013576,SUB001642,CUST01642,2024-03-02,299.0,Wallet,Success,Cashfree
PAY0013577,SUB001642,CUST01642,2024-04-01,299.0,Wallet,Success,Razorpay
PAY0013578,SUB001642,CUST01642,2024-05-01,299.0,Credit Card,Failed,Paytm
PAY0013579,SUB001642,CUST01642,2024-05-31,299.0,Credit Card,Failed,PayU
PAY0013580,SUB001642,CUST01642,2024-06-30,299.0,Wallet,Success,PayU
PAY0013581,SUB001642,CUST01642,2024-07-30,299.0,Net Banking,Success,Paytm
PAY0013582,SUB001642,CUST01642,2024-08-29,299.0,Net Banking,Success,Cashfree
PAY0013583,SUB001642,CUST01642,2024-09-28,299.0,UPI,Success,Razorpay
PAY0013584,SUB001642,CUST01642,2024-10-28,299.0,Debit Card,Success,Razorpay
PAY0013585,SUB001642,CUST01642,2024-11-27,299.0,UPI,Success,Cashfree
PAY0013586,SUB001642,CUST01642,2024-12-27,299.0,UPI,Success,Paytm
PAY0013587,SUB001643,CUST01643,2024-03-19,6490.0,Credit Card,Success,Paytm
PAY0013588,SUB001644,CUST01644,2022-10-23,1490.0,Wallet,Success,Paytm
PAY0013589,SUB001644,CUST01644,2023-10-23,1490.0,Wallet,Success,Paytm
PAY0013590,SUB001644,CUST01644,2024-10-22,1490.0,Credit Card,Success,Cashfree
PAY0013591,SUB001645,CUST01645,2023-04-12,6490.0,Credit Card,Success,Paytm
PAY0013592,SUB001645,CUST01645,2024-04-11,6490.0,Credit Card,Success,Paytm
PAY0013593,SUB001646,CUST01646,2022-10-20,149.0,Credit Card,Success,Cashfree
PAY0013594,SUB001646,CUST01646,2022-11-19,149.0,Net Banking,Success,Paytm
PAY0013595,SUB001646,CUST01646,2022-12-19,149.0,Net Banking,Success,PayU
PAY0013596,SUB001646,CUST01646,2023-01-18,149.0,Wallet,Success,Paytm
PAY0013597,SUB001646,CUST01646,2023-02-17,149.0,Debit Card,Success,PayU
PAY0013598,SUB001647,CUST01647,2022-06-15,2990.0,UPI,Success,Razorpay
PAY0013599,SUB001647,CUST01647,2023-06-15,2990.0,Credit Card,Success,Razorpay
PAY0013600,SUB001647,CUST01647,2024-06-14,2990.0,Net Banking,Success,Razorpay
PAY0013601,SUB001648,CUST01648,2023-08-12,402.3,Debit Card,Failed,PayU
PAY0013602,SUB001648,CUST01648,2023-11-10,402.3,Debit Card,Success,PayU
PAY0013603,SUB001649,CUST01649,2022-07-08,4990.0,Credit Card,Success,Cashfree
PAY0013604,SUB001649,CUST01649,2023-07-08,4990.0,UPI,Success,Razorpay
PAY0013605,SUB001649,CUST01649,2024-07-07,4990.0,UPI,Success,Cashfree
PAY0013606,SUB001650,CUST01650,2023-11-13,649.0,Wallet,Success,PayU
PAY0013607,SUB001650,CUST01650,2023-12-13,649.0,Net Banking,Success,Razorpay
PAY0013608,SUB001650,CUST01650,2024-01-12,649.0,Net Banking,Success,Razorpay
PAY0013609,SUB001650,CUST01650,2024-02-11,649.0,UPI,Success,Paytm
PAY0013610,SUB001650,CUST01650,2024-03-12,649.0,UPI,Success,Razorpay
PAY0013611,SUB001650,CUST01650,2024-04-11,649.0,Wallet,Success,PayU
PAY0013612,SUB001650,CUST01650,2024-05-11,649.0,UPI,Success,Paytm
PAY0013613,SUB001650,CUST01650,2024-06-10,649.0,UPI,Success,Cashfree
PAY0013614,SUB001651,CUST01651,2023-04-05,2990.0,Debit Card,Success,PayU
PAY0013615,SUB001651,CUST01651,2024-04-04,2990.0,Credit Card,Success,Paytm
PAY0013616,SUB001652,CUST01652,2022-05-05,807.3000000000001,Debit Card,Success,Razorpay
PAY0013617,SUB001652,CUST01652,2022-08-03,807.3000000000001,UPI,Success,Razorpay
PAY0013618,SUB001652,CUST01652,2022-11-01,807.3000000000001,UPI,Success,Paytm
PAY0013619,SUB001652,CUST01652,2023-01-30,807.3000000000001,Credit Card,Success,Cashfree
PAY0013620,SUB001652,CUST01652,2023-04-30,807.3000000000001,Debit Card,Success,Paytm
PAY0013621,SUB001652,CUST01652,2023-07-29,807.3000000000001,Wallet,Success,Razorpay
PAY0013622,SUB001652,CUST01652,2023-10-27,807.3000000000001,Wallet,Success,Paytm
PAY0013623,SUB001652,CUST01652,2024-01-25,807.3000000000001,Wallet,Success,Paytm
PAY0013624,SUB001652,CUST01652,2024-04-24,807.3000000000001,Net Banking,Success,PayU
PAY0013625,SUB001652,CUST01652,2024-07-23,807.3000000000001,Credit Card,Success,PayU
PAY0013626,SUB001652,CUST01652,2024-10-21,807.3000000000001,Wallet,Success,PayU
PAY0013627,SUB001653,CUST01653,2023-04-15,6490.0,Net Banking,Success,Paytm
PAY0013628,SUB001653,CUST01653,2024-04-14,6490.0,Wallet,Success,Paytm
PAY0013629,SUB001654,CUST01654,2023-06-04,1752.3000000000002,Credit Card,Success,PayU
PAY0013630,SUB001654,CUST01654,2023-09-02,1752.3000000000002,Credit Card,Success,Razorpay
PAY0013631,SUB001654,CUST01654,2023-12-01,1752.3000000000002,Wallet,Success,Paytm
PAY0013632,SUB001654,CUST01654,2024-02-29,1752.3000000000002,Wallet,Success,PayU
PAY0013633,SUB001654,CUST01654,2024-05-29,1752.3000000000002,UPI,Success,Razorpay
PAY0013634,SUB001654,CUST01654,2024-08-27,1752.3000000000002,Debit Card,Success,Paytm
PAY0013635,SUB001654,CUST01654,2024-11-25,1752.3000000000002,Credit Card,Success,PayU
PAY0013636,SUB001655,CUST01655,2024-02-12,1752.3000000000002,Wallet,Success,Razorpay
PAY0013637,SUB001655,CUST01655,2024-05-12,1752.3000000000002,Credit Card,Success,PayU
PAY0013638,SUB001655,CUST01655,2024-08-10,1752.3000000000002,UPI,Failed,Razorpay
PAY0013639,SUB001656,CUST01656,2022-12-13,807.3000000000001,Wallet,Success,PayU
PAY0013640,SUB001656,CUST01656,2023-03-13,807.3000000000001,Credit Card,Success,Cashfree
PAY0013641,SUB001657,CUST01657,2023-11-26,149.0,Credit Card,Success,Cashfree
PAY0013642,SUB001657,CUST01657,2023-12-26,149.0,Credit Card,Success,Razorpay
PAY0013643,SUB001657,CUST01657,2024-01-25,149.0,Debit Card,Success,Razorpay
PAY0013644,SUB001657,CUST01657,2024-02-24,149.0,Net Banking,Success,PayU
PAY0013645,SUB001657,CUST01657,2024-03-25,149.0,Wallet,Success,Cashfree
PAY0013646,SUB001657,CUST01657,2024-04-24,149.0,Credit Card,Success,Paytm
PAY0013647,SUB001657,CUST01657,2024-05-24,149.0,Debit Card,Success,Cashfree
PAY0013648,SUB001657,CUST01657,2024-06-23,149.0,UPI,Success,PayU
PAY0013649,SUB001658,CUST01658,2023-02-16,1752.3000000000002,UPI,Success,PayU
PAY0013650,SUB001658,CUST01658,2023-05-17,1752.3000000000002,Wallet,Success,Cashfree
PAY0013651,SUB001658,CUST01658,2023-08-15,1752.3000000000002,Debit Card,Success,PayU
PAY0013652,SUB001658,CUST01658,2023-11-13,1752.3000000000002,Credit Card,Success,Razorpay
PAY0013653,SUB001658,CUST01658,2024-02-11,1752.3000000000002,UPI,Failed,PayU
PAY0013654,SUB001658,CUST01658,2024-05-11,1752.3000000000002,UPI,Success,Razorpay
PAY0013655,SUB001658,CUST01658,2024-08-09,1752.3000000000002,UPI,Success,Razorpay
PAY0013656,SUB001658,CUST01658,2024-11-07,1752.3000000000002,Debit Card,Success,PayU
PAY0013657,SUB001659,CUST01659,2022-04-05,649.0,UPI,Success,Razorpay
PAY0013658,SUB001659,CUST01659,2022-05-05,649.0,Wallet,Success,Cashfree
PAY0013659,SUB001659,CUST01659,2022-06-04,649.0,Net Banking,Success,Paytm
PAY0013660,SUB001659,CUST01659,2022-07-04,649.0,Debit Card,Success,Paytm
PAY0013661,SUB001659,CUST01659,2022-08-03,649.0,Wallet,Success,Razorpay
PAY0013662,SUB001659,CUST01659,2022-09-02,649.0,Debit Card,Success,Cashfree
PAY0013663,SUB001659,CUST01659,2022-10-02,649.0,Credit Card,Success,Paytm
PAY0013664,SUB001659,CUST01659,2022-11-01,649.0,Wallet,Success,Paytm
PAY0013665,SUB001659,CUST01659,2022-12-01,649.0,Debit Card,Success,Paytm
PAY0013666,SUB001659,CUST01659,2022-12-31,649.0,Net Banking,Success,Cashfree
PAY0013667,SUB001659,CUST01659,2023-01-30,649.0,Debit Card,Success,Cashfree
PAY0013668,SUB001659,CUST01659,2023-03-01,649.0,Net Banking,Success,PayU
PAY0013669,SUB001659,CUST01659,2023-03-31,649.0,Debit Card,Success,Razorpay
PAY0013670,SUB001659,CUST01659,2023-04-30,649.0,Credit Card,Success,Paytm
PAY0013671,SUB001659,CUST01659,2023-05-30,649.0,Net Banking,Success,Razorpay
PAY0013672,SUB001659,CUST01659,2023-06-29,649.0,UPI,Success,PayU
PAY0013673,SUB001659,CUST01659,2023-07-29,649.0,Debit Card,Success,Razorpay
PAY0013674,SUB001659,CUST01659,2023-08-28,649.0,UPI,Success,Paytm
PAY0013675,SUB001659,CUST01659,2023-09-27,649.0,UPI,Success,PayU
PAY0013676,SUB001659,CUST01659,2023-10-27,649.0,Wallet,Success,Cashfree
PAY0013677,SUB001659,CUST01659,2023-11-26,649.0,Debit Card,Success,PayU
PAY0013678,SUB001659,CUST01659,2023-12-26,649.0,Debit Card,Success,Razorpay
PAY0013679,SUB001659,CUST01659,2024-01-25,649.0,Credit Card,Success,PayU
PAY0013680,SUB001659,CUST01659,2024-02-24,649.0,Debit Card,Success,Razorpay
PAY0013681,SUB001659,CUST01659,2024-03-25,649.0,Credit Card,Failed,Razorpay
PAY0013682,SUB001659,CUST01659,2024-04-24,649.0,Credit Card,Success,Razorpay
PAY0013683,SUB001659,CUST01659,2024-05-24,649.0,UPI,Success,Razorpay
PAY0013684,SUB001659,CUST01659,2024-06-23,649.0,UPI,Success,Cashfree
PAY0013685,SUB001659,CUST01659,2024-07-23,649.0,Net Banking,Success,PayU
PAY0013686,SUB001659,CUST01659,2024-08-22,649.0,Net Banking,Success,PayU
PAY0013687,SUB001659,CUST01659,2024-09-21,649.0,UPI,Success,Paytm
PAY0013688,SUB001659,CUST01659,2024-10-21,649.0,Credit Card,Success,Paytm
PAY0013689,SUB001659,CUST01659,2024-11-20,649.0,UPI,Success,Cashfree
PAY0013690,SUB001659,CUST01659,2024-12-20,649.0,UPI,Success,Razorpay
PAY0013691,SUB001660,CUST01660,2023-08-21,1752.3000000000002,Debit Card,Success,PayU
PAY0013692,SUB001660,CUST01660,2023-11-19,1752.3000000000002,Wallet,Success,Razorpay
PAY0013693,SUB001660,CUST01660,2024-02-17,1752.3000000000002,Credit Card,Success,PayU
PAY0013694,SUB001660,CUST01660,2024-05-17,1752.3000000000002,Credit Card,Success,Paytm
PAY0013695,SUB001660,CUST01660,2024-08-15,1752.3000000000002,Wallet,Success,Razorpay
PAY0013696,SUB001660,CUST01660,2024-11-13,1752.3000000000002,Debit Card,Success,Cashfree
PAY0013697,SUB001661,CUST01661,2022-01-24,149.0,Net Banking,Success,PayU
PAY0013698,SUB001661,CUST01661,2022-02-23,149.0,UPI,Success,PayU
PAY0013699,SUB001662,CUST01662,2023-06-09,299.0,Net Banking,Success,Cashfree
PAY0013700,SUB001662,CUST01662,2023-07-09,299.0,Wallet,Success,Cashfree
PAY0013701,SUB001662,CUST01662,2023-08-08,299.0,Debit Card,Success,PayU
PAY0013702,SUB001662,CUST01662,2023-09-07,299.0,Debit Card,Success,PayU
PAY0013703,SUB001662,CUST01662,2023-10-07,299.0,Net Banking,Success,Razorpay
PAY0013704,SUB001662,CUST01662,2023-11-06,299.0,UPI,Success,PayU
PAY0013705,SUB001662,CUST01662,2023-12-06,299.0,Debit Card,Success,Cashfree
PAY0013706,SUB001662,CUST01662,2024-01-05,299.0,UPI,Success,Razorpay
PAY0013707,SUB001662,CUST01662,2024-02-04,299.0,UPI,Success,Paytm
PAY0013708,SUB001662,CUST01662,2024-03-05,299.0,Wallet,Success,PayU
PAY0013709,SUB001662,CUST01662,2024-04-04,299.0,Wallet,Success,Razorpay
PAY0013710,SUB001662,CUST01662,2024-05-04,299.0,Debit Card,Success,Razorpay
PAY0013711,SUB001662,CUST01662,2024-06-03,299.0,Credit Card,Failed,Paytm
PAY0013712,SUB001662,CUST01662,2024-07-03,299.0,Wallet,Success,Razorpay
PAY0013713,SUB001662,CUST01662,2024-08-02,299.0,Credit Card,Success,Paytm
PAY0013714,SUB001662,CUST01662,2024-09-01,299.0,Wallet,Success,PayU
PAY0013715,SUB001662,CUST01662,2024-10-01,299.0,Net Banking,Success,Paytm
PAY0013716,SUB001662,CUST01662,2024-10-31,299.0,Credit Card,Success,Paytm
PAY0013717,SUB001662,CUST01662,2024-11-30,299.0,Net Banking,Success,Razorpay
PAY0013718,SUB001662,CUST01662,2024-12-30,299.0,Credit Card,Success,PayU
PAY0013719,SUB001663,CUST01663,2023-09-10,402.3,Debit Card,Success,Paytm
PAY0013720,SUB001663,CUST01663,2023-12-09,402.3,Net Banking,Success,PayU
PAY0013721,SUB001663,CUST01663,2024-03-08,402.3,UPI,Success,Cashfree
PAY0013722,SUB001663,CUST01663,2024-06-06,402.3,Debit Card,Success,Paytm
PAY0013723,SUB001663,CUST01663,2024-09-04,402.3,Debit Card,Success,PayU
PAY0013724,SUB001663,CUST01663,2024-12-03,402.3,Debit Card,Success,Paytm
PAY0013725,SUB001664,CUST01664,2023-02-12,4990.0,Net Banking,Success,PayU
PAY0013726,SUB001664,CUST01664,2024-02-12,4990.0,Wallet,Success,Razorpay
PAY0013727,SUB001665,CUST01665,2023-01-17,499.0,Credit Card,Success,Paytm
PAY0013728,SUB001665,CUST01665,2023-02-16,499.0,Net Banking,Success,Razorpay
PAY0013729,SUB001665,CUST01665,2023-03-18,499.0,Credit Card,Success,Cashfree
PAY0013730,SUB001665,CUST01665,2023-04-17,499.0,Wallet,Success,PayU
PAY0013731,SUB001665,CUST01665,2023-05-17,499.0,Debit Card,Success,Cashfree
PAY0013732,SUB001665,CUST01665,2023-06-16,499.0,Debit Card,Success,Paytm
PAY0013733,SUB001665,CUST01665,2023-07-16,499.0,UPI,Success,Razorpay
PAY0013734,SUB001665,CUST01665,2023-08-15,499.0,Wallet,Success,PayU
PAY0013735,SUB001665,CUST01665,2023-09-14,499.0,Net Banking,Success,Paytm
PAY0013736,SUB001665,CUST01665,2023-10-14,499.0,Net Banking,Success,Paytm
PAY0013737,SUB001665,CUST01665,2023-11-13,499.0,UPI,Success,PayU
PAY0013738,SUB001665,CUST01665,2023-12-13,499.0,Credit Card,Success,Cashfree
PAY0013739,SUB001665,CUST01665,2024-01-12,499.0,Debit Card,Success,PayU
PAY0013740,SUB001665,CUST01665,2024-02-11,499.0,Debit Card,Success,Cashfree
PAY0013741,SUB001665,CUST01665,2024-03-12,499.0,Debit Card,Success,Paytm
PAY0013742,SUB001665,CUST01665,2024-04-11,499.0,Debit Card,Success,Cashfree
PAY0013743,SUB001665,CUST01665,2024-05-11,499.0,Credit Card,Success,Paytm
PAY0013744,SUB001665,CUST01665,2024-06-10,499.0,Credit Card,Success,Cashfree
PAY0013745,SUB001665,CUST01665,2024-07-10,499.0,Credit Card,Failed,Paytm
PAY0013746,SUB001665,CUST01665,2024-08-09,499.0,Credit Card,Success,Paytm
PAY0013747,SUB001665,CUST01665,2024-09-08,499.0,Wallet,Success,Cashfree
PAY0013748,SUB001665,CUST01665,2024-10-08,499.0,Debit Card,Success,Razorpay
PAY0013749,SUB001665,CUST01665,2024-11-07,499.0,Net Banking,Failed,Paytm
PAY0013750,SUB001665,CUST01665,2024-12-07,499.0,Net Banking,Success,Paytm
PAY0013751,SUB001666,CUST01666,2022-11-12,6490.0,UPI,Success,PayU
PAY0013752,SUB001666,CUST01666,2023-11-12,6490.0,Net Banking,Success,PayU
PAY0013753,SUB001666,CUST01666,2024-11-11,6490.0,Debit Card,Success,Razorpay
PAY0013754,SUB001667,CUST01667,2024-01-16,149.0,Wallet,Success,PayU
PAY0013755,SUB001667,CUST01667,2024-02-15,149.0,Debit Card,Success,Cashfree
PAY0013756,SUB001667,CUST01667,2024-03-16,149.0,Credit Card,Success,PayU
PAY0013757,SUB001667,CUST01667,2024-04-15,149.0,Wallet,Success,PayU
PAY0013758,SUB001667,CUST01667,2024-05-15,149.0,Wallet,Success,Cashfree
PAY0013759,SUB001667,CUST01667,2024-06-14,149.0,Wallet,Success,PayU
PAY0013760,SUB001667,CUST01667,2024-07-14,149.0,Wallet,Success,Paytm
PAY0013761,SUB001667,CUST01667,2024-08-13,149.0,Debit Card,Success,Razorpay
PAY0013762,SUB001667,CUST01667,2024-09-12,149.0,UPI,Success,PayU
PAY0013763,SUB001667,CUST01667,2024-10-12,149.0,Net Banking,Success,PayU
PAY0013764,SUB001667,CUST01667,2024-11-11,149.0,Net Banking,Success,Razorpay
PAY0013765,SUB001667,CUST01667,2024-12-11,149.0,Wallet,Success,PayU
PAY0013766,SUB001668,CUST01668,2022-06-17,402.3,Net Banking,Success,Razorpay
PAY0013767,SUB001668,CUST01668,2022-09-15,402.3,Net Banking,Success,Razorpay
PAY0013768,SUB001668,CUST01668,2022-12-14,402.3,Net Banking,Success,Cashfree
PAY0013769,SUB001669,CUST01669,2023-09-05,402.3,Debit Card,Success,PayU
