subscription_id,customer_id,plan_name,billing_cycle,price_inr,start_date,end_date,status,auto_renew,cancellation_reason
SUB000954,CUST00954,Premium,Quarterly,1752.3,09-03-2024,31-12-2024,Cancelled,1,Switching to Competitor
SUB000955,CUST00955,Family,Quarterly,1347.3,20-09-2022,14-07-2023,Cancelled,1,Temporary Pause
SUB000956,CUST00956,Basic,Quarterly,402.3,28-09-2022,08-03-2024,Cancelled,1,Found Free Alternative
SUB000957,CUST00957,Standard,Annual,2990,14-06-2024,31-12-2024,Cancelled,0,
SUB000958,CUST00958,Premium,Monthly,649,13-03-2023,23-05-2023,Cancelled,1,
SUB000959,CUST00959,Family,Annual,4990,22-05-2024,,Active,0,
SUB000960,CUST00960,Standard,Annual,2990,25-03-2023,,Active,0,
SUB000961,CUST00961,Standard,Monthly,299,17-01-2023,29-07-2023,Cancelled,1,Temporary Pause
SUB000962,CUST00962,Standard,Quarterly,807.3,14-02-2023,,Active,1,
SUB000963,CUST00963,Basic,Annual,1490,30-03-2024,31-12-2024,Cancelled,1,Switching to Competitor
SUB000964,CUST00964,Standard,Annual,2990,14-12-2023,31-12-2024,Cancelled,1,Technical Issues
SUB000965,CUST00965,Standard,Annual,2990,28-08-2023,,Active,0,
SUB000966,CUST00966,Standard,Quarterly,807.3,05-07-2022,,Active,1,
SUB000967,CUST00967,Premium,Annual,6490,30-01-2022,,Active,1,
SUB000968,CUST00968,Family,Quarterly,1347.3,27-06-2024,,Active,1,
SUB000969,CUST00969,Standard,Monthly,299,25-09-2022,,Active,1,
SUB000970,CUST00970,Standard,Annual,2990,25-02-2024,31-12-2024,Cancelled,0,Too Expensive
SUB000971,CUST00971,Basic,Annual,1490,16-06-2023,,Paused,1,
SUB000972,CUST00972,Premium,Annual,6490,09-11-2023,31-12-2024,Cancelled,1,Too Expensive
SUB000973,CUST00973,Standard,Monthly,299,02-06-2022,,Active,0,
SUB000974,CUST00974,Standard,Annual,2990,21-10-2023,31-12-2024,Cancelled,0,Content Not Relevant
SUB000975,CUST00975,Standard,Annual,2990,09-06-2024,,Active,0,
SUB000976,CUST00976,Premium,Monthly,649,04-09-2022,,Paused,0,
SUB000977,CUST00977,Standard,Monthly,299,17-08-2022,,Paused,1,
SUB000978,CUST00978,Standard,Annual,2990,22-03-2022,31-12-2024,Cancelled,1,Switching to Competitor
SUB000979,CUST00979,Standard,Quarterly,807.3,01-04-2022,,Paused,1,
SUB000980,CUST00980,Standard,Quarterly,807.3,25-05-2023,25-09-2024,Cancelled,1,Too Expensive
SUB000981,CUST00981,Basic,Quarterly,402.3,27-02-2023,11-01-2024,Cancelled,0,Found Free Alternative
SUB000982,CUST00982,Standard,Annual,2990,25-04-2024,,Active,0,
SUB000983,CUST00983,Premium,Monthly,649,30-06-2024,05-09-2024,Cancelled,1,Temporary Pause
SUB000984,CUST00984,Basic,Monthly,149,16-12-2022,,Active,1,
SUB000985,CUST00985,Standard,Monthly,299,06-12-2022,26-03-2023,Cancelled,1,Technical Issues
SUB000986,CUST00986,Basic,Monthly,149,04-01-2024,,Active,1,
SUB000987,CUST00987,Family,Monthly,499,27-04-2022,,Active,1,
SUB000988,CUST00988,Premium,Quarterly,1752.3,30-12-2022,17-04-2024,Cancelled,1,
SUB000989,CUST00989,Premium,Annual,6490,18-01-2023,06-08-2024,Cancelled,1,
SUB000990,CUST00990,Standard,Monthly,299,24-05-2022,,Active,1,
SUB000991,CUST00991,Family,Annual,4990,20-07-2022,,Active,1,
SUB000992,CUST00992,Premium,Monthly,649,14-04-2023,,Active,0,
SUB000993,CUST00993,Family,Quarterly,1347.3,17-02-2022,18-08-2022,Cancelled,0,Found Free Alternative
SUB000994,CUST00994,Standard,Annual,2990,14-04-2023,31-12-2024,Cancelled,1,Too Expensive
SUB000995,CUST00995,Standard,Quarterly,807.3,26-05-2023,,Active,1,
SUB000996,CUST00996,Standard,Quarterly,807.3,21-07-2023,,Paused,0,
SUB000997,CUST00997,Standard,Annual,2990,10-03-2024,31-12-2024,Cancelled,1,Too Expensive
SUB000998,CUST00998,Family,Quarterly,1347.3,17-04-2022,,Active,1,
SUB000999,CUST00999,Basic,Monthly,149,01-06-2023,03-07-2023,Cancelled,1,Switching to Competitor
SUB001000,CUST01000,Basic,Quarterly,402.3,08-10-2022,,Active,0,
SUB001001,CUST01001,Premium,Annual,6490,04-04-2024,,Active,0,
SUB001002,CUST01002,Standard,Monthly,299,18-12-2023,,Active,0,
SUB001003,CUST01003,Family,Annual,4990,31-05-2024,,Active,1,
SUB001004,CUST01004,Premium,Monthly,649,25-07-2022,,Active,1,
SUB001005,CUST01005,Basic,Quarterly,402.3,05-12-2023,,Active,0,
SUB001006,CUST01006,Standard,Monthly,299,31-05-2023,28-10-2023,Cancelled,1,Switching to Competitor
SUB001007,CUST01007,Family,Monthly,499,19-02-2024,,Active,1,
SUB001008,CUST01008,Basic,Quarterly,402.3,08-08-2023,,Active,1,
SUB001009,CUST01009,Family,Monthly,499,20-10-2022,,Paused,1,
SUB001010,CUST01010,Premium,Annual,6490,26-01-2022,,Active,1,
SUB001011,CUST01011,Standard,Quarterly,807.3,24-07-2022,26-04-2024,Cancelled,1,Content Not Relevant
SUB001012,CUST01012,Standard,Annual,2990,30-05-2022,,Active,1,
SUB001013,CUST01013,Basic,Monthly,149,03-02-2022,,Active,1,
SUB001014,CUST01014,Standard,Annual,2990,07-06-2024,31-12-2024,Cancelled,1,Content Not Relevant
SUB001015,CUST01015,Basic,Quarterly,402.3,03-02-2023,07-03-2024,Cancelled,1,
SUB001016,CUST01016,Standard,Annual,2990,11-12-2023,,Active,1,
SUB001017,CUST01017,Standard,Quarterly,807.3,03-03-2023,,Active,0,
SUB001018,CUST01018,Family,Quarterly,1347.3,01-02-2024,,Active,1,
SUB001019,CUST01019,Basic,Annual,1490,29-04-2024,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001020,CUST01020,Standard,Annual,2990,27-01-2024,,Active,1,
SUB001021,CUST01021,Standard,Annual,2990,29-10-2022,,Active,1,
SUB001022,CUST01022,Standard,Annual,2990,11-07-2022,,Active,0,
SUB001023,CUST01023,Premium,Quarterly,1752.3,11-02-2022,18-11-2022,Cancelled,1,Found Free Alternative
SUB001024,CUST01024,Premium,Quarterly,1752.3,14-05-2022,,Paused,0,
SUB001025,CUST01025,Basic,Quarterly,402.3,05-12-2022,,Active,1,
SUB001026,CUST01026,Premium,Quarterly,1752.3,27-11-2022,,Active,1,
SUB001027,CUST01027,Basic,Quarterly,402.3,13-05-2024,,Active,0,
SUB001028,CUST01028,Premium,Monthly,649,18-07-2023,,Active,1,
SUB001029,CUST01029,Standard,Monthly,299,23-06-2023,,Active,1,
SUB001030,CUST01030,Premium,Annual,6490,16-03-2024,31-12-2024,Cancelled,1,Technical Issues
SUB001031,CUST01031,Premium,Quarterly,1752.3,04-07-2023,,Active,0,
SUB001032,CUST01032,Premium,Annual,6490,23-06-2024,31-12-2024,Cancelled,1,Technical Issues
SUB001033,CUST01033,Standard,Annual,2990,28-10-2022,31-12-2024,Cancelled,1,Switching to Competitor
SUB001034,CUST01034,Standard,Annual,2990,29-07-2023,31-12-2024,Cancelled,0,Poor Streaming Quality
SUB001035,CUST01035,Premium,Quarterly,1752.3,02-04-2023,14-08-2024,Cancelled,1,Poor Streaming Quality
SUB001036,CUST01036,Family,Quarterly,1347.3,10-02-2022,,Paused,1,
SUB001037,CUST01037,Basic,Quarterly,402.3,20-09-2022,02-09-2023,Cancelled,0,Temporary Pause
SUB001038,CUST01038,Basic,Annual,1490,21-04-2024,,Active,1,
SUB001039,CUST01039,Premium,Monthly,649,14-05-2023,09-01-2024,Cancelled,1,Technical Issues
SUB001040,CUST01040,Standard,Monthly,299,25-11-2022,,Paused,0,
SUB001041,CUST01041,Basic,Quarterly,402.3,02-03-2024,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001042,CUST01042,Basic,Annual,1490,04-08-2022,,Active,1,
SUB001043,CUST01043,Standard,Annual,2990,05-05-2024,31-12-2024,Cancelled,1,Content Not Relevant
SUB001044,CUST01044,Standard,Annual,2990,25-10-2023,31-12-2024,Cancelled,1,Technical Issues
SUB001045,CUST01045,Standard,Quarterly,807.3,05-01-2024,,Paused,1,
SUB001046,CUST01046,Basic,Annual,1490,25-02-2022,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001047,CUST01047,Premium,Quarterly,1752.3,12-08-2023,31-12-2024,Cancelled,1,Switching to Competitor
SUB001048,CUST01048,Premium,Annual,6490,07-04-2023,,Paused,1,
SUB001049,CUST01049,Basic,Monthly,149,18-01-2022,23-08-2022,Cancelled,0,Found Free Alternative
SUB001050,CUST01050,Basic,Annual,1490,19-10-2023,,Paused,1,
SUB001051,CUST01051,Basic,Monthly,149,16-02-2022,,Active,0,
SUB001052,CUST01052,Premium,Quarterly,1752.3,24-10-2022,,Active,1,
SUB001053,CUST01053,Standard,Quarterly,807.3,23-02-2024,,Active,1,
SUB001054,CUST01054,Basic,Quarterly,402.3,01-05-2023,17-12-2024,Cancelled,1,Poor Streaming Quality
SUB001055,CUST01055,Standard,Monthly,299,04-02-2024,,Paused,0,
SUB001056,CUST01056,Standard,Annual,2990,02-11-2022,,Paused,1,
SUB001057,CUST01057,Standard,Annual,2990,14-06-2024,,Active,0,
SUB001058,CUST01058,Basic,Monthly,149,06-01-2022,,Paused,1,
SUB001059,CUST01059,Premium,Monthly,649,15-07-2023,02-03-2024,Cancelled,1,
SUB001060,CUST01060,Standard,Annual,2990,05-08-2022,31-12-2024,Cancelled,0,Poor Streaming Quality
SUB001061,CUST01061,Standard,Monthly,299,08-07-2022,22-09-2022,Cancelled,1,Found Free Alternative
SUB001062,CUST01062,Basic,Quarterly,402.3,28-04-2022,,Paused,1,
SUB001063,CUST01063,Standard,Annual,2990,18-04-2023,31-12-2024,Cancelled,1,
SUB001064,CUST01064,Premium,Quarterly,1752.3,19-11-2023,,Active,1,
SUB001065,CUST01065,Basic,Annual,1490,14-01-2024,,Paused,1,
SUB001066,CUST01066,Premium,Monthly,649,12-05-2022,,Active,1,
SUB001067,CUST01067,Standard,Annual,2990,27-09-2023,,Active,1,
SUB001068,CUST01068,Premium,Monthly,649,07-04-2023,,Active,0,
SUB001069,CUST01069,Standard,Annual,2990,12-12-2023,,Active,1,
SUB001070,CUST01070,Basic,Annual,1490,09-01-2023,,Active,1,
SUB001071,CUST01071,Premium,Monthly,649,17-11-2022,,Active,1,
SUB001072,CUST01072,Basic,Annual,1490,11-10-2022,31-12-2024,Cancelled,0,Temporary Pause
SUB001073,CUST01073,Premium,Annual,6490,17-06-2024,31-12-2024,Cancelled,0,Content Not Relevant
SUB001074,CUST01074,Basic,Monthly,149,04-03-2024,,Paused,1,
SUB001075,CUST01075,Basic,Quarterly,402.3,29-06-2022,,Paused,1,
SUB001076,CUST01076,Family,Monthly,499,29-05-2024,,Active,0,
SUB001077,CUST01077,Standard,Monthly,299,22-01-2024,18-04-2024,Cancelled,1,Too Expensive
SUB001078,CUST01078,Basic,Monthly,149,20-01-2022,,Active,1,
SUB001079,CUST01079,Standard,Annual,2990,19-02-2023,,Active,1,
SUB001080,CUST01080,Standard,Monthly,299,24-09-2022,07-01-2023,Cancelled,1,Too Expensive
SUB001081,CUST01081,Premium,Quarterly,1752.3,10-01-2023,,Paused,0,
SUB001082,CUST01082,Standard,Annual,2990,18-05-2022,31-12-2024,Cancelled,0,Poor Streaming Quality
SUB001083,CUST01083,Standard,Quarterly,807.3,11-02-2023,,Active,1,
SUB001084,CUST01084,Standard,Quarterly,807.3,18-05-2024,,Active,1,
SUB001085,CUST01085,Standard,Monthly,299,02-04-2023,,Active,1,
SUB001086,CUST01086,Premium,Annual,6490,07-11-2023,31-12-2024,Cancelled,0,Switching to Competitor
SUB001087,CUST01087,Basic,Annual,1490,13-08-2022,,Active,1,
SUB001088,CUST01088,Premium,Annual,6490,14-01-2023,31-12-2024,Cancelled,0,Technical Issues
SUB001089,CUST01089,Standard,Annual,2990,15-06-2023,,Paused,0,
SUB001090,CUST01090,Standard,Annual,2990,21-06-2024,,Active,1,
SUB001091,CUST01091,Standard,Annual,2990,16-04-2022,,Active,1,
SUB001092,CUST01092,Premium,Monthly,649,16-08-2023,14-12-2023,Cancelled,1,Temporary Pause
SUB001093,CUST01093,Standard,Annual,2990,01-11-2023,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001094,CUST01094,Premium,Monthly,649,14-06-2023,,Active,0,
SUB001095,CUST01095,Standard,Annual,2990,20-02-2023,,Active,1,
SUB001096,CUST01096,Basic,Annual,1490,27-06-2024,,Active,0,
SUB001097,CUST01097,Family,Annual,4990,27-03-2023,22-04-2024,Cancelled,0,Too Expensive
SUB001098,CUST01098,Premium,Quarterly,1752.3,21-10-2023,,Active,0,
SUB001099,CUST01099,Basic,Quarterly,402.3,11-06-2022,,Active,1,
SUB001100,CUST01100,Family,Monthly,499,08-11-2023,,Active,0,
SUB001101,CUST01101,Family,Annual,4990,09-05-2023,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001102,CUST01102,Standard,Annual,2990,15-06-2022,,Paused,1,
SUB001103,CUST01103,Standard,Monthly,299,14-02-2022,,Active,1,
SUB001104,CUST01104,Standard,Monthly,299,18-05-2022,,Active,1,
SUB001105,CUST01105,Basic,Quarterly,402.3,31-05-2022,,Active,1,
SUB001106,CUST01106,Family,Annual,4990,14-06-2023,31-12-2024,Cancelled,1,Temporary Pause
SUB001107,CUST01107,Basic,Annual,1490,18-06-2024,31-12-2024,Cancelled,1,Found Free Alternative
SUB001108,CUST01108,Basic,Monthly,149,05-04-2023,,Active,1,
SUB001109,CUST01109,Standard,Quarterly,807.3,13-08-2022,14-06-2024,Cancelled,0,Found Free Alternative
SUB001110,CUST01110,Premium,Monthly,649,20-04-2024,25-10-2024,Cancelled,1,Switching to Competitor
SUB001111,CUST01111,Standard,Quarterly,807.3,28-09-2022,03-06-2023,Cancelled,0,Found Free Alternative
SUB001112,CUST01112,Standard,Quarterly,807.3,28-08-2023,,Active,0,
SUB001113,CUST01113,Basic,Quarterly,402.3,16-05-2022,22-09-2022,Cancelled,0,Content Not Relevant
SUB001114,CUST01114,Premium,Quarterly,1752.3,30-05-2024,,Active,1,
SUB001115,CUST01115,Standard,Annual,2990,09-04-2022,,Active,1,
SUB001116,CUST01116,Basic,Monthly,149,09-02-2022,,Active,1,
SUB001117,CUST01117,Family,Annual,4990,09-05-2023,,Paused,1,
SUB001118,CUST01118,Standard,Monthly,299,27-04-2024,28-08-2024,Cancelled,1,Technical Issues
SUB001119,CUST01119,Family,Quarterly,1347.3,15-01-2023,01-06-2024,Cancelled,1,Found Free Alternative
SUB001120,CUST01120,Basic,Quarterly,402.3,01-04-2024,,Active,0,
SUB001121,CUST01121,Basic,Annual,1490,03-04-2024,31-12-2024,Cancelled,0,Poor Streaming Quality
SUB001122,CUST01122,Premium,Annual,6490,18-09-2022,31-12-2024,Cancelled,1,
SUB001123,CUST01123,Premium,Quarterly,1752.3,05-09-2023,,Paused,1,
SUB001124,CUST01124,Standard,Monthly,299,06-01-2022,,Paused,1,
SUB001125,CUST01125,Standard,Quarterly,807.3,17-06-2023,,Active,1,
SUB001126,CUST01126,Family,Quarterly,1347.3,06-12-2023,,Active,0,
SUB001127,CUST01127,Premium,Monthly,649,08-06-2022,,Active,0,
SUB001128,CUST01128,Premium,Annual,6490,25-05-2024,,Active,0,
SUB001129,CUST01129,Basic,Monthly,149,19-09-2023,04-01-2024,Cancelled,1,Technical Issues
SUB001130,CUST01130,Standard,Annual,2990,20-07-2023,31-12-2024,Cancelled,0,Switching to Competitor
SUB001131,CUST01131,Standard,Annual,2990,27-07-2023,,Active,1,
SUB001132,CUST01132,Standard,Monthly,299,15-08-2023,,Active,1,
SUB001133,CUST01133,Premium,Quarterly,1752.3,25-05-2024,31-12-2024,Cancelled,1,Too Expensive
SUB001134,CUST01134,Family,Monthly,499,03-04-2023,,Active,1,
SUB001135,CUST01135,Basic,Monthly,149,15-02-2023,,Active,1,
SUB001136,CUST01136,Family,Monthly,499,14-06-2022,,Paused,1,
SUB001137,CUST01137,Basic,Annual,1490,28-04-2023,31-12-2024,Cancelled,1,Temporary Pause
SUB001138,CUST01138,Basic,Annual,1490,27-09-2022,,Active,1,
SUB001139,CUST01139,Standard,Quarterly,807.3,08-02-2022,,Paused,1,
SUB001140,CUST01140,Premium,Monthly,649,21-10-2022,,Paused,1,
SUB001141,CUST01141,Standard,Annual,2990,26-03-2023,,Active,0,
SUB001142,CUST01142,Premium,Monthly,649,20-10-2022,,Active,1,
SUB001143,CUST01143,Standard,Monthly,299,13-06-2023,31-01-2024,Cancelled,1,Content Not Relevant
SUB001144,CUST01144,Basic,Quarterly,402.3,04-01-2023,22-12-2023,Cancelled,0,Poor Streaming Quality
SUB001145,CUST01145,Basic,Quarterly,402.3,10-10-2022,13-08-2024,Cancelled,1,Content Not Relevant
SUB001146,CUST01146,Premium,Quarterly,1752.3,20-02-2023,,Active,1,
SUB001147,CUST01147,Standard,Quarterly,807.3,25-01-2024,31-12-2024,Cancelled,1,
SUB001148,CUST01148,Standard,Monthly,299,14-01-2024,22-05-2024,Cancelled,1,Content Not Relevant
SUB001149,CUST01149,Premium,Monthly,649,15-04-2024,19-10-2024,Cancelled,1,
SUB001150,CUST01150,Premium,Quarterly,1752.3,11-04-2023,,Active,0,
SUB001151,CUST01151,Family,Monthly,499,29-06-2022,,Active,1,
SUB001152,CUST01152,Standard,Monthly,299,16-03-2022,18-06-2022,Cancelled,1,Found Free Alternative
SUB001153,CUST01153,Standard,Annual,2990,02-04-2024,31-12-2024,Cancelled,1,Temporary Pause
SUB001154,CUST01154,Standard,Monthly,299,14-09-2022,02-12-2022,Cancelled,1,
SUB001155,CUST01155,Basic,Quarterly,402.3,28-02-2024,31-12-2024,Cancelled,0,Temporary Pause
SUB001156,CUST01156,Standard,Monthly,299,24-08-2023,,Active,1,
SUB001157,CUST01157,Basic,Monthly,149,11-03-2022,,Active,0,
SUB001158,CUST01158,Premium,Annual,6490,30-03-2024,,Active,1,
SUB001159,CUST01159,Basic,Monthly,149,03-07-2023,,Active,1,
SUB001160,CUST01160,Basic,Monthly,149,06-04-2022,,Active,1,
SUB001161,CUST01161,Premium,Monthly,649,02-07-2022,,Active,1,
SUB001162,CUST01162,Standard,Quarterly,807.3,11-08-2023,,Paused,1,
SUB001163,CUST01163,Standard,Quarterly,807.3,26-05-2023,,Active,0,
SUB001164,CUST01164,Standard,Quarterly,807.3,12-06-2024,31-12-2024,Cancelled,1,Switching to Competitor
SUB001165,CUST01165,Standard,Quarterly,807.3,04-05-2024,31-12-2024,Cancelled,0,Switching to Competitor
SUB001166,CUST01166,Family,Quarterly,1347.3,08-03-2024,,Active,1,
SUB001167,CUST01167,Premium,Quarterly,1752.3,21-09-2023,,Active,1,
SUB001168,CUST01168,Standard,Annual,2990,16-01-2023,,Active,1,
SUB001169,CUST01169,Basic,Annual,1490,08-06-2024,,Paused,1,
SUB001170,CUST01170,Premium,Quarterly,1752.3,14-10-2022,,Paused,1,
SUB001171,CUST01171,Standard,Quarterly,807.3,25-02-2022,08-07-2023,Cancelled,1,Technical Issues
SUB001172,CUST01172,Basic,Annual,1490,03-02-2022,31-12-2024,Cancelled,0,Found Free Alternative
SUB001173,CUST01173,Family,Annual,4990,14-04-2023,,Paused,1,
SUB001174,CUST01174,Standard,Monthly,299,07-12-2023,,Paused,1,
SUB001175,CUST01175,Standard,Quarterly,807.3,24-01-2023,19-06-2024,Cancelled,1,Technical Issues
SUB001176,CUST01176,Basic,Annual,1490,20-09-2023,,Paused,0,
SUB001177,CUST01177,Standard,Quarterly,807.3,31-08-2022,28-06-2023,Cancelled,1,Switching to Competitor
SUB001178,CUST01178,Basic,Annual,1490,10-01-2023,,Active,0,
SUB001179,CUST01179,Standard,Monthly,299,06-03-2023,25-06-2023,Cancelled,1,Technical Issues
SUB001180,CUST01180,Premium,Monthly,649,07-04-2023,,Paused,1,
SUB001181,CUST01181,Standard,Annual,2990,04-12-2023,,Active,0,
SUB001182,CUST01182,Basic,Monthly,149,03-04-2024,05-05-2024,Cancelled,1,Found Free Alternative
SUB001183,CUST01183,Premium,Quarterly,1752.3,20-07-2022,,Active,1,
SUB001184,CUST01184,Premium,Monthly,649,30-06-2022,15-08-2022,Cancelled,1,Found Free Alternative
SUB001185,CUST01185,Standard,Quarterly,807.3,01-07-2023,,Active,1,
SUB001186,CUST01186,Standard,Annual,2990,30-07-2023,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001187,CUST01187,Basic,Annual,1490,09-12-2023,,Paused,0,
SUB001188,CUST01188,Family,Annual,4990,03-05-2023,,Active,1,
SUB001189,CUST01189,Standard,Monthly,299,24-09-2022,,Active,1,
SUB001190,CUST01190,Basic,Quarterly,402.3,09-04-2024,,Paused,1,
SUB001191,CUST01191,Premium,Annual,6490,05-05-2022,,Active,1,
SUB001192,CUST01192,Standard,Monthly,299,13-08-2023,,Active,1,
SUB001193,CUST01193,Family,Annual,4990,30-12-2022,31-12-2024,Cancelled,1,Found Free Alternative
SUB001194,CUST01194,Basic,Monthly,149,29-06-2024,,Paused,1,
SUB001195,CUST01195,Basic,Annual,1490,20-04-2023,31-12-2024,Cancelled,1,Content Not Relevant
SUB001196,CUST01196,Standard,Quarterly,807.3,08-03-2023,31-12-2024,Cancelled,1,Switching to Competitor
SUB001197,CUST01197,Standard,Quarterly,807.3,19-05-2024,31-12-2024,Cancelled,0,Too Expensive
SUB001198,CUST01198,Standard,Monthly,299,22-08-2022,21-11-2022,Cancelled,0,Temporary Pause
SUB001199,CUST01199,Basic,Quarterly,402.3,29-12-2023,31-12-2024,Cancelled,0,
SUB001200,CUST01200,Standard,Quarterly,807.3,05-10-2022,,Active,0,
SUB001201,CUST01201,Basic,Annual,1490,18-06-2023,31-12-2024,Cancelled,1,
SUB001202,CUST01202,Standard,Monthly,299,24-05-2024,,Active,0,
SUB001203,CUST01203,Standard,Quarterly,807.3,09-11-2023,,Paused,1,
SUB001204,CUST01204,Premium,Monthly,649,11-02-2023,,Active,0,
SUB001205,CUST01205,Basic,Quarterly,402.3,16-07-2023,31-12-2024,Cancelled,0,Content Not Relevant
SUB001206,CUST01206,Premium,Quarterly,1752.3,23-02-2024,,Active,1,
SUB001207,CUST01207,Premium,Monthly,649,09-06-2022,23-08-2022,Cancelled,1,Content Not Relevant
SUB001208,CUST01208,Basic,Monthly,149,11-09-2022,,Active,1,
SUB001209,CUST01209,Premium,Annual,6490,15-05-2022,,Active,1,
SUB001210,CUST01210,Standard,Quarterly,807.3,11-11-2023,,Active,0,
SUB001211,CUST01211,Basic,Monthly,149,10-06-2024,14-08-2024,Cancelled,1,Content Not Relevant
SUB001212,CUST01212,Basic,Annual,1490,19-05-2022,,Active,1,
SUB001213,CUST01213,Premium,Monthly,649,13-04-2023,12-11-2023,Cancelled,1,Poor Streaming Quality
SUB001214,CUST01214,Standard,Annual,2990,18-10-2023,31-12-2024,Cancelled,0,
SUB001215,CUST01215,Standard,Monthly,299,09-05-2023,,Active,1,
SUB001216,CUST01216,Basic,Monthly,149,12-11-2022,31-01-2023,Cancelled,1,Switching to Competitor
SUB001217,CUST01217,Premium,Annual,6490,07-11-2022,,Active,0,
SUB001218,CUST01218,Premium,Monthly,649,19-12-2022,10-04-2023,Cancelled,1,Switching to Competitor
SUB001219,CUST01219,Standard,Annual,2990,06-12-2023,31-12-2024,Cancelled,0,Temporary Pause
SUB001220,CUST01220,Basic,Quarterly,402.3,24-02-2024,,Active,0,
SUB001221,CUST01221,Basic,Annual,1490,26-03-2024,31-12-2024,Cancelled,1,Too Expensive
SUB001222,CUST01222,Basic,Quarterly,402.3,26-02-2023,,Active,0,
SUB001223,CUST01223,Premium,Quarterly,1752.3,17-06-2022,15-12-2023,Cancelled,1,Content Not Relevant
SUB001224,CUST01224,Standard,Quarterly,807.3,27-09-2022,,Active,0,
SUB001225,CUST01225,Basic,Quarterly,402.3,14-06-2023,,Paused,1,
SUB001226,CUST01226,Standard,Quarterly,807.3,08-04-2024,31-12-2024,Cancelled,1,Switching to Competitor
SUB001227,CUST01227,Basic,Quarterly,402.3,06-07-2022,,Paused,1,
SUB001228,CUST01228,Family,Quarterly,1347.3,25-09-2023,,Paused,1,
SUB001229,CUST01229,Basic,Annual,1490,19-05-2023,,Paused,1,
SUB001230,CUST01230,Premium,Quarterly,1752.3,20-02-2022,,Active,1,
SUB001231,CUST01231,Standard,Quarterly,807.3,16-10-2022,,Active,1,
SUB001232,CUST01232,Standard,Monthly,299,15-01-2024,18-02-2024,Cancelled,1,
SUB001233,CUST01233,Basic,Quarterly,402.3,16-01-2022,07-09-2023,Cancelled,1,Switching to Competitor
SUB001234,CUST01234,Standard,Annual,2990,16-11-2022,31-12-2024,Cancelled,1,
SUB001235,CUST01235,Standard,Monthly,299,05-12-2022,,Active,1,
SUB001236,CUST01236,Family,Monthly,499,05-03-2024,,Paused,0,
SUB001237,CUST01237,Basic,Monthly,149,05-07-2022,,Paused,1,
SUB001238,CUST01238,Standard,Monthly,299,05-05-2022,,Active,1,
SUB001239,CUST01239,Standard,Annual,2990,26-01-2024,,Active,0,
SUB001240,CUST01240,Basic,Quarterly,402.3,18-06-2023,02-10-2024,Cancelled,0,Switching to Competitor
SUB001241,CUST01241,Standard,Quarterly,807.3,29-11-2023,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001242,CUST01242,Basic,Quarterly,402.3,02-02-2024,,Active,0,
SUB001243,CUST01243,Family,Quarterly,1347.3,08-05-2023,,Active,0,
SUB001244,CUST01244,Premium,Annual,6490,27-06-2024,31-12-2024,Cancelled,1,Technical Issues
SUB001245,CUST01245,Premium,Annual,6490,11-10-2023,31-12-2024,Cancelled,1,
SUB001246,CUST01246,Premium,Quarterly,1752.3,24-03-2024,,Active,1,
SUB001247,CUST01247,Premium,Annual,6490,19-03-2024,31-12-2024,Cancelled,1,
SUB001248,CUST01248,Standard,Annual,2990,13-03-2024,31-12-2024,Cancelled,1,Technical Issues
SUB001249,CUST01249,Premium,Quarterly,1752.3,29-02-2024,,Active,1,
SUB001250,CUST01250,Standard,Monthly,299,04-04-2022,,Active,1,
SUB001251,CUST01251,Premium,Quarterly,1752.3,03-03-2022,,Active,1,
SUB001252,CUST01252,Standard,Quarterly,807.3,21-03-2024,,Active,0,
SUB001253,CUST01253,Basic,Annual,1490,21-11-2022,,Active,0,
SUB001254,CUST01254,Basic,Monthly,149,22-01-2022,,Active,1,
SUB001255,CUST01255,Premium,Quarterly,1752.3,14-09-2022,,Active,1,
SUB001256,CUST01256,Basic,Monthly,149,27-07-2023,02-09-2023,Cancelled,0,Poor Streaming Quality
SUB001257,CUST01257,Basic,Quarterly,402.3,14-07-2022,,Active,1,
SUB001258,CUST01258,Standard,Annual,2990,28-11-2022,31-12-2024,Cancelled,1,Content Not Relevant
SUB001259,CUST01259,Family,Quarterly,1347.3,14-06-2022,25-05-2024,Cancelled,1,Temporary Pause
SUB001260,CUST01260,Basic,Monthly,149,30-10-2022,03-12-2022,Cancelled,1,Too Expensive
SUB001261,CUST01261,Premium,Annual,6490,01-01-2022,,Active,1,
SUB001262,CUST01262,Premium,Quarterly,1752.3,23-06-2024,,Paused,0,
SUB001263,CUST01263,Standard,Monthly,299,02-09-2022,14-04-2023,Cancelled,1,Temporary Pause
SUB001264,CUST01264,Standard,Annual,2990,18-04-2024,31-12-2024,Cancelled,1,Switching to Competitor
SUB001265,CUST01265,Standard,Monthly,299,24-02-2024,20-04-2024,Cancelled,0,Switching to Competitor
SUB001266,CUST01266,Family,Monthly,499,27-11-2022,29-03-2023,Cancelled,1,Found Free Alternative
