view_id,customer_id,subscription_id,watch_date,genre,platform,duration_mins,content_type,completed
VIEW0046294,CUST01754,SUB001754,12-06-2024,Drama,Tablet,135,Short,1
VIEW0046295,CUST01754,SUB001754,05-11-2024,Horror,Smart TV,128,Movie,0
VIEW0046296,CUST01754,SUB001754,03-10-2024,Documentary,Smart TV,93,Series,1
VIEW0046297,CUST01754,SUB001754,14-10-2024,Romance,Smart TV,67,Series,1
VIEW0046298,CUST01754,SUB001754,04-09-2024,Thriller,Smart TV,45,Short,1
VIEW0046299,CUST01754,SUB001754,04-08-2024,Horror,Mobile,178,Short,1
VIEW0046300,CUST01754,SUB001754,25-08-2024,Romance,Smart TV,175,Short,0
VIEW0046301,CUST01754,SUB001754,28-06-2024,Comedy,Smart TV,67,Documentary,1
VIEW0046302,CUST01754,SUB001754,01-08-2024,Sci-Fi,Mobile,172,Short,1
VIEW0046303,CUST01754,SUB001754,18-12-2024,Action,Smart TV,44,Documentary,0
VIEW0046304,CUST01754,SUB001754,02-07-2024,Sci-Fi,Web,99,Movie,0
VIEW0046305,CUST01754,SUB001754,12-05-2024,Comedy,Mobile,94,Short,1
VIEW0046306,CUST01754,SUB001754,02-10-2024,Action,Mobile,180,Documentary,1
VIEW0046307,CUST01754,SUB001754,11-10-2024,Horror,Smart TV,128,Movie,1
VIEW0046308,CUST01754,SUB001754,19-09-2024,Drama,Web,58,Documentary,1
VIEW0046309,CUST01754,SUB001754,28-05-2024,Romance,Tablet,136,Series,1
VIEW0046310,CUST01756,SUB001756,01-12-2023,Horror,Web,127,Movie,1
VIEW0046311,CUST01756,SUB001756,08-11-2023,Thriller,Mobile,46,Series,0
VIEW0046312,CUST01756,SUB001756,15-04-2023,Documentary,Tablet,141,Documentary,0
VIEW0046313,CUST01756,SUB001756,15-04-2023,Action,Tablet,116,Series,1
VIEW0046314,CUST01756,SUB001756,28-03-2023,Drama,Tablet,162,Documentary,0
VIEW0046315,CUST01756,SUB001756,06-04-2023,Drama,Mobile,38,Short,1
VIEW0046316,CUST01756,SUB001756,29-06-2023,Action,Tablet,58,Documentary,0
VIEW0046317,CUST01756,SUB001756,09-05-2024,Action,Smart TV,6,Documentary,1
VIEW0046318,CUST01756,SUB001756,02-12-2024,Romance,Smart TV,42,Short,0
VIEW0046319,CUST01756,SUB001756,30-09-2023,Sci-Fi,Web,146,Movie,1
VIEW0046320,CUST01756,SUB001756,09-02-2024,Documentary,Mobile,131,Short,1
VIEW0046321,CUST01756,SUB001756,06-09-2024,Drama,Tablet,147,Documentary,1
VIEW0046322,CUST01756,SUB001756,18-03-2024,Action,Web,98,Series,1
VIEW0046323,CUST01756,SUB001756,15-06-2023,Action,Smart TV,155,Documentary,1
VIEW0046324,CUST01756,SUB001756,02-04-2024,Horror,Tablet,88,Series,0
VIEW0046325,CUST01756,SUB001756,13-04-2023,Action,Mobile,165,Movie,1
VIEW0046326,CUST01756,SUB001756,29-12-2024,Thriller,Tablet,17,Short,1
VIEW0046327,CUST01756,SUB001756,27-08-2024,Sci-Fi,Mobile,161,Short,0
VIEW0046328,CUST01756,SUB001756,24-09-2024,Horror,Tablet,116,Series,0
VIEW0046329,CUST01756,SUB001756,16-03-2023,Documentary,Smart TV,42,Series,0
VIEW0046330,CUST01756,SUB001756,28-05-2024,Action,Web,57,Short,0
VIEW0046331,CUST01756,SUB001756,01-12-2023,Comedy,Smart TV,164,Series,1
VIEW0046332,CUST01756,SUB001756,06-08-2023,Drama,Mobile,148,Documentary,1
VIEW0046333,CUST01756,SUB001756,29-03-2023,Thriller,Mobile,154,Short,1
VIEW0046334,CUST01756,SUB001756,23-05-2024,Thriller,Tablet,163,Movie,1
VIEW0046335,CUST01756,SUB001756,19-05-2024,Comedy,Smart TV,168,Short,0
VIEW0046336,CUST01756,SUB001756,16-07-2023,Drama,Tablet,81,Series,0
VIEW0046337,CUST01756,SUB001756,01-11-2023,Drama,Mobile,40,Short,1
VIEW0046338,CUST01756,SUB001756,03-05-2024,Documentary,Smart TV,123,Series,0
VIEW0046339,CUST01756,SUB001756,29-03-2023,Comedy,Mobile,175,Movie,1
VIEW0046340,CUST01756,SUB001756,16-04-2024,Horror,Mobile,151,Series,1
VIEW0046341,CUST01756,SUB001756,14-08-2024,Action,Smart TV,15,Short,1
VIEW0046342,CUST01756,SUB001756,22-07-2024,Romance,Smart TV,30,Series,1
VIEW0046343,CUST01756,SUB001756,26-12-2023,Comedy,Web,15,Documentary,1
VIEW0046344,CUST01756,SUB001756,01-05-2023,Thriller,Web,72,Short,1
VIEW0046345,CUST01756,SUB001756,10-06-2023,Horror,Smart TV,44,Series,0
VIEW0046346,CUST01756,SUB001756,18-03-2023,Documentary,Tablet,54,Short,1
VIEW0046347,CUST01756,SUB001756,27-09-2023,Horror,Tablet,8,Short,0
VIEW0046348,CUST01756,SUB001756,21-07-2023,Comedy,Web,170,Movie,1
VIEW0046349,CUST01756,SUB001756,22-04-2023,Horror,Tablet,14,Documentary,1
VIEW0046350,CUST01756,SUB001756,09-05-2023,Horror,Tablet,135,Movie,0
VIEW0046351,CUST01756,SUB001756,10-06-2023,Thriller,Mobile,23,Movie,1
VIEW0046352,CUST01756,SUB001756,26-05-2024,Comedy,Mobile,46,Movie,1
VIEW0046353,CUST01756,SUB001756,11-12-2024,Comedy,Smart TV,157,Movie,1
VIEW0046354,CUST01756,SUB001756,12-07-2024,Action,Mobile,140,Documentary,1
VIEW0046355,CUST01756,SUB001756,15-01-2024,Drama,Smart TV,165,Series,0
VIEW0046356,CUST01756,SUB001756,25-10-2023,Action,Mobile,11,Series,1
VIEW0046357,CUST01756,SUB001756,10-11-2024,Horror,Tablet,17,Movie,0
VIEW0046358,CUST01756,SUB001756,21-12-2024,Sci-Fi,Smart TV,39,Documentary,0
VIEW0046359,CUST01756,SUB001756,09-03-2024,Comedy,Mobile,178,Series,0
VIEW0046360,CUST01756,SUB001756,25-09-2023,Drama,Smart TV,124,Movie,1
VIEW0046361,CUST01756,SUB001756,31-03-2024,Drama,Mobile,95,Short,1
VIEW0046362,CUST01756,SUB001756,26-03-2023,Sci-Fi,Web,163,Movie,1
VIEW0046363,CUST01756,SUB001756,17-02-2024,Documentary,Tablet,53,Documentary,1
VIEW0046364,CUST01756,SUB001756,24-03-2023,Romance,Smart TV,35,Documentary,1
VIEW0046365,CUST01756,SUB001756,20-03-2023,Romance,Tablet,102,Short,1
VIEW0046366,CUST01756,SUB001756,14-06-2023,Sci-Fi,Smart TV,116,Short,1
VIEW0046367,CUST01756,SUB001756,22-09-2024,Drama,Mobile,112,Series,1
VIEW0046368,CUST01756,SUB001756,19-08-2024,Thriller,Mobile,135,Short,1
VIEW0046369,CUST01756,SUB001756,18-09-2024,Comedy,Smart TV,180,Series,1
VIEW0046370,CUST01757,SUB001757,16-06-2023,Action,Smart TV,78,Short,0
VIEW0046371,CUST01757,SUB001757,30-06-2024,Sci-Fi,Tablet,133,Short,0
VIEW0046372,CUST01757,SUB001757,06-07-2023,Documentary,Mobile,90,Short,1
VIEW0046373,CUST01757,SUB001757,24-05-2024,Documentary,Smart TV,141,Movie,1
VIEW0046374,CUST01757,SUB001757,11-04-2023,Romance,Mobile,13,Short,1
VIEW0046375,CUST01757,SUB001757,02-12-2024,Comedy,Mobile,87,Short,1
VIEW0046376,CUST01757,SUB001757,19-04-2023,Romance,Smart TV,109,Short,1
VIEW0046377,CUST01757,SUB001757,16-06-2024,Documentary,Smart TV,71,Movie,0
VIEW0046378,CUST01757,SUB001757,27-09-2024,Comedy,Mobile,53,Movie,1
VIEW0046379,CUST01757,SUB001757,13-12-2023,Action,Tablet,50,Short,0
VIEW0046380,CUST01757,SUB001757,16-05-2024,Thriller,Web,168,Movie,1
VIEW0046381,CUST01757,SUB001757,07-05-2023,Comedy,Smart TV,98,Series,0
VIEW0046382,CUST01757,SUB001757,01-08-2023,Sci-Fi,Mobile,62,Documentary,1
VIEW0046383,CUST01757,SUB001757,15-07-2023,Documentary,Tablet,68,Short,0
VIEW0046384,CUST01757,SUB001757,06-10-2024,Horror,Web,123,Documentary,0
VIEW0046385,CUST01757,SUB001757,26-04-2024,Documentary,Mobile,159,Documentary,1
VIEW0046386,CUST01757,SUB001757,05-01-2024,Comedy,Web,103,Movie,0
VIEW0046387,CUST01757,SUB001757,29-05-2023,Action,Web,30,Movie,1
VIEW0046388,CUST01757,SUB001757,19-09-2023,Action,Smart TV,176,Short,1
VIEW0046389,CUST01757,SUB001757,21-08-2024,Horror,Smart TV,114,Short,0
VIEW0046390,CUST01757,SUB001757,08-03-2023,Thriller,Web,140,Short,0
VIEW0046391,CUST01757,SUB001757,12-12-2022,Documentary,Web,109,Series,1
VIEW0046392,CUST01757,SUB001757,12-07-2023,Comedy,Tablet,131,Documentary,1
VIEW0046393,CUST01759,SUB001759,25-02-2023,Sci-Fi,Mobile,122,Documentary,1
VIEW0046394,CUST01759,SUB001759,15-03-2023,Horror,Tablet,155,Short,1
VIEW0046395,CUST01759,SUB001759,19-01-2024,Horror,Web,71,Short,1
VIEW0046396,CUST01759,SUB001759,18-07-2023,Sci-Fi,Mobile,166,Short,1
VIEW0046397,CUST01759,SUB001759,02-12-2024,Documentary,Tablet,126,Short,1
VIEW0046398,CUST01759,SUB001759,10-07-2022,Romance,Web,91,Series,1
VIEW0046399,CUST01759,SUB001759,13-08-2023,Comedy,Web,157,Movie,1
VIEW0046400,CUST01759,SUB001759,12-08-2024,Drama,Smart TV,17,Movie,1
VIEW0046401,CUST01759,SUB001759,06-08-2024,Action,Smart TV,17,Short,1
VIEW0046402,CUST01759,SUB001759,23-08-2022,Documentary,Tablet,118,Series,0
VIEW0046403,CUST01759,SUB001759,23-11-2024,Sci-Fi,Mobile,151,Series,1
VIEW0046404,CUST01759,SUB001759,23-09-2023,Action,Smart TV,167,Documentary,1
VIEW0046405,CUST01759,SUB001759,24-02-2023,Thriller,Mobile,134,Short,0
VIEW0046406,CUST01759,SUB001759,07-07-2023,Thriller,Smart TV,54,Documentary,1
VIEW0046407,CUST01759,SUB001759,01-08-2022,Comedy,Tablet,170,Series,1
VIEW0046408,CUST01759,SUB001759,03-03-2024,Horror,Mobile,74,Documentary,0
VIEW0046409,CUST01759,SUB001759,23-06-2023,Horror,Mobile,128,Documentary,1
VIEW0046410,CUST01759,SUB001759,16-09-2024,Comedy,Mobile,49,Series,1
VIEW0046411,CUST01759,SUB001759,16-10-2023,Drama,Mobile,68,Series,0
VIEW0046412,CUST01759,SUB001759,16-01-2023,Horror,Tablet,56,Series,1
VIEW0046413,CUST01759,SUB001759,25-05-2023,Sci-Fi,Smart TV,172,Movie,1
VIEW0046414,CUST01759,SUB001759,11-03-2023,Romance,Smart TV,5,Series,0
VIEW0046415,CUST01759,SUB001759,28-04-2024,Horror,Tablet,180,Series,0
VIEW0046416,CUST01759,SUB001759,09-05-2024,Comedy,Tablet,54,Series,1
VIEW0046417,CUST01759,SUB001759,25-11-2023,Romance,Mobile,109,Series,1
VIEW0046418,CUST01759,SUB001759,30-04-2023,Documentary,Mobile,31,Movie,0
VIEW0046419,CUST01759,SUB001759,10-02-2024,Documentary,Tablet,13,Short,1
VIEW0046420,CUST01759,SUB001759,26-10-2023,Action,Mobile,158,Short,1
VIEW0046421,CUST01759,SUB001759,30-06-2024,Romance,Mobile,159,Series,1
VIEW0046422,CUST01759,SUB001759,29-01-2024,Sci-Fi,Tablet,76,Series,0
VIEW0046423,CUST01759,SUB001759,05-11-2023,Thriller,Smart TV,52,Documentary,0
VIEW0046424,CUST01759,SUB001759,22-09-2022,Horror,Tablet,110,Movie,1
VIEW0046425,CUST01759,SUB001759,21-09-2022,Comedy,Tablet,82,Movie,1
VIEW0046426,CUST01759,SUB001759,23-10-2023,Horror,Tablet,11,Short,0
VIEW0046427,CUST01759,SUB001759,09-09-2024,Comedy,Mobile,87,Movie,0
VIEW0046428,CUST01759,SUB001759,19-02-2024,Action,Mobile,93,Series,1
VIEW0046429,CUST01759,SUB001759,05-12-2024,Comedy,Mobile,138,Series,1
VIEW0046430,CUST01759,SUB001759,19-04-2023,Thriller,Smart TV,9,Series,1
VIEW0046431,CUST01759,SUB001759,19-08-2022,Drama,Web,66,Series,1
VIEW0046432,CUST01759,SUB001759,31-08-2024,Action,Smart TV,12,Short,1
VIEW0046433,CUST01759,SUB001759,10-06-2024,Horror,Tablet,6,Documentary,1
VIEW0046434,CUST01759,SUB001759,08-11-2022,Horror,Smart TV,56,Movie,1
VIEW0046435,CUST01759,SUB001759,01-01-2023,Action,Mobile,59,Series,0
VIEW0046436,CUST01759,SUB001759,30-08-2022,Comedy,Web,101,Series,0
VIEW0046437,CUST01759,SUB001759,28-10-2024,Action,Tablet,19,Movie,1
VIEW0046438,CUST01759,SUB001759,07-06-2023,Sci-Fi,Smart TV,104,Short,0
VIEW0046439,CUST01759,SUB001759,28-06-2023,Drama,Mobile,102,Movie,1
VIEW0046440,CUST01759,SUB001759,16-10-2022,Sci-Fi,Mobile,59,Series,1
VIEW0046441,CUST01759,SUB001759,08-01-2023,Romance,Smart TV,97,Movie,0
VIEW0046442,CUST01759,SUB001759,14-12-2023,Action,Web,66,Short,1
VIEW0046443,CUST01759,SUB001759,29-06-2024,Documentary,Mobile,94,Short,0
VIEW0046444,CUST01759,SUB001759,03-07-2023,Comedy,Tablet,44,Documentary,1
VIEW0046445,CUST01759,SUB001759,04-04-2023,Thriller,Tablet,133,Movie,1
VIEW0046446,CUST01759,SUB001759,16-09-2022,Comedy,Mobile,114,Short,1
VIEW0046447,CUST01759,SUB001759,22-01-2024,Sci-Fi,Mobile,135,Short,0
VIEW0046448,CUST01759,SUB001759,13-10-2022,Comedy,Smart TV,54,Series,1
VIEW0046449,CUST01759,SUB001759,28-09-2023,Action,Mobile,20,Short,1
VIEW0046450,CUST01759,SUB001759,15-02-2024,Sci-Fi,Web,72,Short,0
VIEW0046451,CUST01759,SUB001759,23-11-2023,Romance,Smart TV,114,Short,0
VIEW0046452,CUST01759,SUB001759,30-03-2023,Romance,Web,60,Short,0
VIEW0046453,CUST01759,SUB001759,02-10-2024,Drama,Web,20,Series,1
VIEW0046454,CUST01759,SUB001759,07-08-2023,Action,Mobile,98,Movie,1
VIEW0046455,CUST01759,SUB001759,20-08-2022,Documentary,Tablet,14,Series,1
VIEW0046456,CUST01759,SUB001759,01-09-2024,Drama,Tablet,161,Short,1
VIEW0046457,CUST01759,SUB001759,27-11-2022,Thriller,Web,179,Series,1
VIEW0046458,CUST01759,SUB001759,17-08-2024,Horror,Mobile,45,Movie,0
VIEW0046459,CUST01759,SUB001759,28-03-2024,Romance,Mobile,8,Movie,0
VIEW0046460,CUST01759,SUB001759,25-06-2024,Action,Smart TV,64,Movie,1
VIEW0046461,CUST01759,SUB001759,16-02-2024,Drama,Tablet,65,Series,0
VIEW0046462,CUST01759,SUB001759,08-11-2024,Drama,Web,136,Documentary,1
VIEW0046463,CUST01759,SUB001759,12-05-2024,Romance,Tablet,77,Movie,1
VIEW0046464,CUST01759,SUB001759,05-09-2024,Horror,Web,63,Short,1
VIEW0046465,CUST01759,SUB001759,30-07-2024,Thriller,Tablet,53,Movie,1
VIEW0046466,CUST01759,SUB001759,18-02-2023,Sci-Fi,Smart TV,55,Short,0
VIEW0046467,CUST01759,SUB001759,06-11-2023,Sci-Fi,Mobile,57,Series,1
VIEW0046468,CUST01760,SUB001760,14-04-2024,Thriller,Web,164,Short,0
VIEW0046469,CUST01760,SUB001760,06-12-2023,Documentary,Mobile,10,Documentary,1
VIEW0046470,CUST01760,SUB001760,07-12-2023,Horror,Mobile,169,Movie,1
VIEW0046471,CUST01760,SUB001760,15-07-2023,Action,Web,136,Short,1
VIEW0046472,CUST01760,SUB001760,27-06-2024,Documentary,Web,167,Movie,1
VIEW0046473,CUST01760,SUB001760,19-02-2024,Horror,Tablet,143,Series,1
VIEW0046474,CUST01760,SUB001760,16-12-2024,Documentary,Web,59,Short,0
VIEW0046475,CUST01760,SUB001760,31-05-2023,Romance,Tablet,161,Short,0
VIEW0046476,CUST01760,SUB001760,25-12-2024,Romance,Tablet,171,Series,0
VIEW0046477,CUST01760,SUB001760,08-05-2023,Documentary,Tablet,127,Short,1
VIEW0046478,CUST01760,SUB001760,02-07-2023,Romance,Smart TV,170,Series,0
VIEW0046479,CUST01760,SUB001760,14-12-2024,Comedy,Mobile,112,Movie,1
VIEW0046480,CUST01760,SUB001760,24-05-2024,Sci-Fi,Web,77,Series,0
VIEW0046481,CUST01760,SUB001760,14-10-2024,Romance,Web,64,Series,1
VIEW0046482,CUST01760,SUB001760,16-05-2023,Thriller,Web,34,Short,1
VIEW0046483,CUST01760,SUB001760,04-09-2023,Sci-Fi,Mobile,46,Short,1
VIEW0046484,CUST01760,SUB001760,25-07-2023,Action,Web,26,Documentary,0
VIEW0046485,CUST01760,SUB001760,05-09-2023,Drama,Web,12,Short,1
VIEW0046486,CUST01760,SUB001760,14-12-2024,Comedy,Smart TV,84,Short,1
VIEW0046487,CUST01760,SUB001760,27-12-2023,Comedy,Tablet,6,Movie,0
VIEW0046488,CUST01760,SUB001760,08-05-2023,Comedy,Mobile,50,Series,0
VIEW0046489,CUST01760,SUB001760,13-12-2023,Horror,Mobile,41,Movie,0
VIEW0046490,CUST01760,SUB001760,14-11-2023,Sci-Fi,Mobile,84,Short,0
VIEW0046491,CUST01760,SUB001760,30-11-2023,Documentary,Web,19,Documentary,1
VIEW0046492,CUST01760,SUB001760,25-07-2024,Horror,Smart TV,57,Series,0
VIEW0046493,CUST01760,SUB001760,18-04-2024,Thriller,Web,137,Documentary,1
VIEW0046494,CUST01760,SUB001760,01-10-2024,Documentary,Smart TV,113,Movie,1
VIEW0046495,CUST01760,SUB001760,15-07-2023,Drama,Tablet,91,Movie,1
VIEW0046496,CUST01760,SUB001760,20-10-2023,Horror,Web,165,Short,0
VIEW0046497,CUST01760,SUB001760,14-11-2024,Horror,Smart TV,6,Series,1
VIEW0046498,CUST01760,SUB001760,12-05-2024,Horror,Smart TV,26,Series,0
VIEW0046499,CUST01760,SUB001760,19-08-2024,Documentary,Web,139,Documentary,1
VIEW0046500,CUST01760,SUB001760,07-03-2024,Sci-Fi,Web,52,Movie,1
VIEW0046501,CUST01760,SUB001760,25-05-2024,Documentary,Smart TV,55,Short,1
VIEW0046502,CUST01760,SUB001760,29-12-2023,Drama,Web,6,Movie,1
VIEW0046503,CUST01760,SUB001760,30-06-2023,Action,Mobile,5,Short,0
VIEW0046504,CUST01760,SUB001760,31-10-2024,Documentary,Mobile,96,Movie,1
VIEW0046505,CUST01760,SUB001760,01-10-2024,Drama,Smart TV,39,Series,1
VIEW0046506,CUST01760,SUB001760,31-05-2024,Horror,Mobile,96,Short,0
VIEW0046507,CUST01760,SUB001760,14-11-2023,Comedy,Mobile,10,Movie,1
VIEW0046508,CUST01760,SUB001760,28-10-2024,Sci-Fi,Smart TV,69,Movie,1
VIEW0046509,CUST01760,SUB001760,23-08-2023,Comedy,Web,154,Documentary,1
VIEW0046510,CUST01760,SUB001760,28-01-2024,Documentary,Tablet,8,Short,1
VIEW0046511,CUST01760,SUB001760,24-04-2024,Drama,Web,21,Documentary,1
VIEW0046512,CUST01760,SUB001760,29-11-2023,Drama,Web,134,Short,1
VIEW0046513,CUST01760,SUB001760,19-08-2023,Romance,Tablet,18,Short,0
VIEW0046514,CUST01760,SUB001760,30-05-2024,Romance,Tablet,139,Documentary,1
VIEW0046515,CUST01760,SUB001760,29-07-2024,Comedy,Web,160,Documentary,0
VIEW0046516,CUST01760,SUB001760,18-04-2023,Documentary,Smart TV,74,Documentary,1
VIEW0046517,CUST01760,SUB001760,18-06-2023,Action,Tablet,149,Movie,1
VIEW0046518,CUST01760,SUB001760,19-08-2023,Documentary,Tablet,48,Movie,1
VIEW0046519,CUST01760,SUB001760,26-11-2023,Comedy,Tablet,75,Movie,1
VIEW0046520,CUST01760,SUB001760,19-08-2023,Drama,Smart TV,85,Movie,0
VIEW0046521,CUST01760,SUB001760,21-11-2023,Comedy,Tablet,97,Short,0
VIEW0046522,CUST01760,SUB001760,25-07-2023,Thriller,Smart TV,80,Movie,1
VIEW0046523,CUST01760,SUB001760,22-04-2023,Documentary,Tablet,120,Movie,0
VIEW0046524,CUST01760,SUB001760,04-05-2023,Comedy,Tablet,167,Short,1
VIEW0046525,CUST01760,SUB001760,11-02-2024,Documentary,Web,105,Movie,0
VIEW0046526,CUST01760,SUB001760,27-02-2024,Documentary,Smart TV,40,Documentary,0
VIEW0046527,CUST01760,SUB001760,09-01-2024,Action,Smart TV,86,Series,0
VIEW0046528,CUST01760,SUB001760,30-05-2023,Action,Mobile,55,Short,1
VIEW0046529,CUST01760,SUB001760,10-03-2024,Comedy,Tablet,40,Movie,1
VIEW0046530,CUST01760,SUB001760,23-04-2024,Action,Tablet,26,Series,1
VIEW0046531,CUST01760,SUB001760,28-04-2024,Action,Tablet,120,Short,1
VIEW0046532,CUST01760,SUB001760,17-04-2023,Thriller,Mobile,152,Series,0
VIEW0046533,CUST01760,SUB001760,18-10-2024,Thriller,Mobile,129,Short,0
VIEW0046534,CUST01760,SUB001760,04-11-2023,Thriller,Mobile,129,Short,1
VIEW0046535,CUST01760,SUB001760,07-07-2024,Action,Web,106,Short,0
VIEW0046536,CUST01760,SUB001760,14-12-2024,Horror,Mobile,93,Series,1
VIEW0046537,CUST01760,SUB001760,17-12-2024,Sci-Fi,Tablet,127,Series,1
VIEW0046538,CUST01760,SUB001760,25-05-2023,Thriller,Tablet,180,Series,1
VIEW0046539,CUST01760,SUB001760,11-08-2024,Thriller,Tablet,85,Series,1
VIEW0046540,CUST01760,SUB001760,10-05-2023,Horror,Tablet,20,Short,1
VIEW0046541,CUST01760,SUB001760,11-09-2023,Thriller,Mobile,141,Short,1
VIEW0046542,CUST01760,SUB001760,25-10-2023,Thriller,Mobile,45,Short,1
VIEW0046543,CUST01760,SUB001760,29-04-2023,Thriller,Smart TV,21,Series,1
VIEW0046544,CUST01760,SUB001760,06-03-2024,Drama,Mobile,96,Movie,0
VIEW0046545,CUST01761,SUB001761,30-06-2024,Romance,Smart TV,55,Movie,0
VIEW0046546,CUST01761,SUB001761,27-05-2023,Comedy,Smart TV,78,Series,1
VIEW0046547,CUST01761,SUB001761,03-07-2024,Romance,Tablet,134,Short,1
VIEW0046548,CUST01761,SUB001761,23-04-2023,Thriller,Web,153,Short,1
VIEW0046549,CUST01761,SUB001761,15-07-2023,Documentary,Web,126,Documentary,1
VIEW0046550,CUST01761,SUB001761,20-07-2023,Romance,Mobile,60,Movie,1
VIEW0046551,CUST01761,SUB001761,28-04-2024,Drama,Mobile,77,Documentary,0
VIEW0046552,CUST01761,SUB001761,29-12-2024,Documentary,Tablet,125,Movie,1
VIEW0046553,CUST01761,SUB001761,01-05-2024,Romance,Web,51,Short,0
VIEW0046554,CUST01761,SUB001761,16-11-2023,Action,Web,154,Short,1
VIEW0046555,CUST01761,SUB001761,27-07-2024,Thriller,Mobile,146,Documentary,1
VIEW0046556,CUST01761,SUB001761,03-12-2024,Action,Mobile,73,Series,1
VIEW0046557,CUST01761,SUB001761,18-08-2023,Documentary,Smart TV,45,Documentary,1
VIEW0046558,CUST01761,SUB001761,18-10-2023,Sci-Fi,Mobile,34,Documentary,0
VIEW0046559,CUST01761,SUB001761,28-12-2024,Sci-Fi,Mobile,56,Documentary,1
VIEW0046560,CUST01761,SUB001761,19-10-2024,Drama,Mobile,68,Movie,1
VIEW0046561,CUST01761,SUB001761,02-12-2024,Sci-Fi,Tablet,110,Short,1
VIEW0046562,CUST01761,SUB001761,06-06-2023,Comedy,Tablet,130,Short,1
VIEW0046563,CUST01761,SUB001761,02-07-2024,Romance,Tablet,93,Series,0
VIEW0046564,CUST01761,SUB001761,23-06-2023,Thriller,Mobile,161,Movie,1
VIEW0046565,CUST01761,SUB001761,11-04-2024,Drama,Tablet,173,Series,0
VIEW0046566,CUST01761,SUB001761,30-12-2024,Romance,Mobile,72,Movie,1
VIEW0046567,CUST01761,SUB001761,13-06-2023,Drama,Smart TV,166,Movie,1
VIEW0046568,CUST01761,SUB001761,13-11-2024,Action,Mobile,53,Documentary,1
VIEW0046569,CUST01761,SUB001761,15-02-2024,Drama,Mobile,175,Short,1
VIEW0046570,CUST01761,SUB001761,28-06-2023,Horror,Mobile,11,Series,1
VIEW0046571,CUST01761,SUB001761,03-09-2024,Action,Web,8,Documentary,0
VIEW0046572,CUST01761,SUB001761,10-09-2023,Documentary,Mobile,159,Short,0
VIEW0046573,CUST01761,SUB001761,10-07-2023,Sci-Fi,Web,121,Series,1
VIEW0046574,CUST01761,SUB001761,21-04-2023,Sci-Fi,Web,135,Series,0
VIEW0046575,CUST01761,SUB001761,16-08-2023,Drama,Mobile,86,Documentary,1
VIEW0046576,CUST01761,SUB001761,22-08-2024,Horror,Tablet,105,Short,1
VIEW0046577,CUST01761,SUB001761,02-12-2023,Thriller,Web,170,Series,0
VIEW0046578,CUST01761,SUB001761,08-08-2024,Sci-Fi,Smart TV,50,Movie,1
VIEW0046579,CUST01761,SUB001761,02-05-2023,Documentary,Smart TV,7,Short,1
VIEW0046580,CUST01761,SUB001761,23-06-2024,Documentary,Web,46,Documentary,1
VIEW0046581,CUST01761,SUB001761,23-12-2024,Documentary,Tablet,78,Documentary,1
VIEW0046582,CUST01761,SUB001761,02-04-2023,Action,Mobile,91,Short,0
VIEW0046583,CUST01761,SUB001761,04-07-2024,Drama,Tablet,98,Short,0
VIEW0046584,CUST01761,SUB001761,02-12-2024,Action,Tablet,92,Short,0
VIEW0046585,CUST01761,SUB001761,29-05-2023,Romance,Web,168,Short,1
VIEW0046586,CUST01761,SUB001761,24-10-2023,Documentary,Web,80,Documentary,0
VIEW0046587,CUST01761,SUB001761,11-04-2023,Romance,Web,176,Series,1
VIEW0046588,CUST01763,SUB001763,23-03-2024,Documentary,Mobile,62,Movie,1
VIEW0046589,CUST01763,SUB001763,28-07-2024,Horror,Tablet,19,Movie,0
VIEW0046590,CUST01763,SUB001763,13-12-2024,Thriller,Tablet,135,Short,1
VIEW0046591,CUST01763,SUB001763,10-04-2023,Action,Mobile,25,Movie,1
VIEW0046592,CUST01763,SUB001763,10-05-2024,Romance,Smart TV,100,Short,0
VIEW0046593,CUST01764,SUB001764,19-11-2024,Documentary,Mobile,21,Series,0
VIEW0046594,CUST01764,SUB001764,03-08-2024,Romance,Web,63,Series,1
VIEW0046595,CUST01764,SUB001764,09-04-2023,Action,Smart TV,14,Short,1
VIEW0046596,CUST01764,SUB001764,24-01-2024,Action,Web,152,Movie,1
VIEW0046597,CUST01764,SUB001764,23-09-2022,Documentary,Tablet,6,Series,0
VIEW0046598,CUST01764,SUB001764,05-10-2023,Romance,Smart TV,46,Short,1
VIEW0046599,CUST01764,SUB001764,16-11-2022,Romance,Mobile,88,Movie,1
VIEW0046600,CUST01764,SUB001764,05-07-2022,Documentary,Web,106,Documentary,0
VIEW0046601,CUST01764,SUB001764,01-08-2024,Romance,Tablet,150,Documentary,1
VIEW0046602,CUST01764,SUB001764,20-03-2023,Sci-Fi,Web,96,Movie,0
VIEW0046603,CUST01764,SUB001764,16-03-2024,Documentary,Smart TV,27,Movie,1
VIEW0046604,CUST01764,SUB001764,18-02-2024,Horror,Mobile,165,Movie,1
VIEW0046605,CUST01764,SUB001764,17-11-2024,Thriller,Smart TV,138,Documentary,1
VIEW0046606,CUST01764,SUB001764,12-07-2022,Documentary,Tablet,84,Series,1
VIEW0046607,CUST01764,SUB001764,12-05-2022,Romance,Tablet,89,Documentary,1
VIEW0046608,CUST01764,SUB001764,25-01-2024,Romance,Tablet,15,Series,1
VIEW0046609,CUST01764,SUB001764,01-11-2023,Horror,Tablet,90,Movie,1
